step,cut_edges,min_pop,max_pop,pop_range
1,618,41107.0,90772.0,49665.0
2,615,41107.0,90772.0,49665.0
3,617,41107.0,90772.0,49665.0
4,616,41107.0,90942.0,49835.0
5,616,41107.0,90942.0,49835.0
6,619,41107.0,92542.0,51435.0
7,615,41107.0,92542.0,51435.0
8,619,41107.0,92542.0,51435.0
9,619,41107.0,92542.0,51435.0
10,620,41107.0,92542.0,51435.0
11,616,41107.0,92542.0,51435.0
12,613,41107.0,92542.0,51435.0
13,608,41107.0,92542.0,51435.0
14,611,41107.0,92542.0,51435.0
15,611,41107.0,92542.0,51435.0
16,609,41107.0,92542.0,51435.0
17,603,41107.0,92542.0,51435.0
18,609,42327.0,92542.0,50215.0
19,610,42327.0,92542.0,50215.0
20,611,42327.0,92542.0,50215.0
21,609,42327.0,92542.0,50215.0
22,605,42327.0,92542.0,50215.0
23,599,41107.0,92542.0,51435.0
24,599,41107.0,92542.0,51435.0
25,600,41107.0,92542.0,51435.0
26,604,41107.0,91122.0,50015.0
27,604,41107.0,91122.0,50015.0
28,601,41107.0,91122.0,50015.0
29,598,41107.0,91122.0,50015.0
30,596,41107.0,91122.0,50015.0
31,598,41107.0,91122.0,50015.0
32,597,41107.0,91122.0,50015.0
33,596,41107.0,91122.0,50015.0
34,599,41107.0,91122.0,50015.0
35,600,41107.0,91122.0,50015.0
36,599,41107.0,91122.0,50015.0
37,598,41107.0,91364.0,50257.0
38,596,41107.0,91364.0,50257.0
39,598,41107.0,91364.0,50257.0
40,600,41107.0,91364.0,50257.0
41,598,41107.0,91364.0,50257.0
42,603,41107.0,91364.0,50257.0
43,609,41107.0,91364.0,50257.0
44,607,41107.0,91364.0,50257.0
45,607,41107.0,91364.0,50257.0
46,606,40366.0,91364.0,50998.0
47,601,40366.0,91364.0,50998.0
48,602,40366.0,91364.0,50998.0
49,601,40366.0,91364.0,50998.0
50,602,40366.0,91364.0,50998.0
51,598,40366.0,91364.0,50998.0
52,599,40366.0,91364.0,50998.0
53,597,41107.0,91364.0,50257.0
54,602,41107.0,91364.0,50257.0
55,601,41107.0,91364.0,50257.0
56,597,41107.0,91364.0,50257.0
57,595,41107.0,91364.0,50257.0
58,591,41107.0,90046.0,48939.0
59,589,41107.0,90046.0,48939.0
60,593,41107.0,90046.0,48939.0
61,596,40413.0,90046.0,49633.0
62,597,40413.0,90046.0,49633.0
63,598,40413.0,90046.0,49633.0
64,595,40413.0,90046.0,49633.0
65,595,40413.0,92556.0,52143.0
66,595,40413.0,92556.0,52143.0
67,589,40413.0,90046.0,49633.0
68,586,40413.0,90046.0,49633.0
69,586,40413.0,90046.0,49633.0
70,584,40413.0,90046.0,49633.0
71,582,40413.0,89143.0,48730.0
72,579,40413.0,89143.0,48730.0
73,581,40413.0,89143.0,48730.0
74,581,40413.0,89143.0,48730.0
75,586,40413.0,89143.0,48730.0
76,586,40413.0,89143.0,48730.0
77,584,40413.0,88014.0,47601.0
78,582,40413.0,88014.0,47601.0
79,577,40413.0,88014.0,47601.0
80,581,40413.0,88014.0,47601.0
81,577,40413.0,88014.0,47601.0
82,576,40413.0,88014.0,47601.0
83,574,40413.0,88014.0,47601.0
84,573,40413.0,88014.0,47601.0
85,573,40413.0,88014.0,47601.0
86,573,40413.0,88014.0,47601.0
87,570,40413.0,88623.0,48210.0
88,571,40413.0,91961.0,51548.0
