step,cut_edges,min_pop,max_pop,pop_range
1,641,40059.0,89796.0,49737.0
2,642,40059.0,92839.0,52780.0
3,650,40059.0,92839.0,52780.0
4,649,40059.0,92839.0,52780.0
5,650,40059.0,92839.0,52780.0
6,649,40059.0,92839.0,52780.0
7,651,40059.0,92839.0,52780.0
8,652,40059.0,92839.0,52780.0
9,649,40059.0,92839.0,52780.0
10,651,40059.0,92839.0,52780.0
11,654,40059.0,92839.0,52780.0
12,655,40059.0,92839.0,52780.0
13,651,40059.0,92839.0,52780.0
14,649,40059.0,92839.0,52780.0
15,642,40059.0,92839.0,52780.0
16,639,40059.0,92839.0,52780.0
17,639,40059.0,92839.0,52780.0
18,641,40059.0,92839.0,52780.0
19,641,40059.0,92839.0,52780.0
20,641,40059.0,92839.0,52780.0
21,642,40059.0,92839.0,52780.0
22,633,40248.0,92839.0,52591.0
23,626,40248.0,92839.0,52591.0
24,626,40248.0,92839.0,52591.0
25,623,40248.0,92839.0,52591.0
26,620,40248.0,92839.0,52591.0
27,620,40248.0,92839.0,52591.0
28,624,40248.0,92839.0,52591.0
29,625,40248.0,92839.0,52591.0
30,626,40248.0,92839.0,52591.0
31,626,40248.0,92839.0,52591.0
32,628,40248.0,92839.0,52591.0
33,624,40248.0,92839.0,52591.0
34,625,40248.0,92839.0,52591.0
35,623,40248.0,92839.0,52591.0
36,622,40248.0,92839.0,52591.0
37,624,40248.0,92839.0,52591.0
38,624,40248.0,92839.0,52591.0
39,623,40248.0,92839.0,52591.0
40,623,40248.0,92839.0,52591.0
41,620,40248.0,92839.0,52591.0
42,616,40248.0,92839.0,52591.0
43,613,40248.0,92839.0,52591.0
44,614,40248.0,92839.0,52591.0
45,615,40248.0,92370.0,52122.0
46,617,40248.0,92370.0,52122.0
47,614,40248.0,92370.0,52122.0
48,614,40248.0,92370.0,52122.0
49,612,40248.0,92370.0,52122.0
50,618,40248.0,92370.0,52122.0
51,621,40248.0,92370.0,52122.0
52,624,40248.0,92370.0,52122.0
53,623,40248.0,92370.0,52122.0
54,624,40248.0,92370.0,52122.0
55,625,40248.0,92370.0,52122.0
56,624,40248.0,92370.0,52122.0
57,627,40248.0,92370.0,52122.0
58,617,40248.0,92370.0,52122.0
59,617,40248.0,92370.0,52122.0
60,618,40248.0,92370.0,52122.0
61,619,41143.0,92370.0,51227.0
62,616,41143.0,92370.0,51227.0
63,617,41143.0,92370.0,51227.0
64,613,41143.0,92370.0,51227.0
65,613,41143.0,92370.0,51227.0
66,619,41143.0,91113.0,49970.0
67,619,41143.0,91113.0,49970.0
68,620,41143.0,91113.0,49970.0
69,621,41143.0,91113.0,49970.0
70,620,41143.0,91113.0,49970.0
71,621,41143.0,91113.0,49970.0
72,621,41143.0,89891.0,48748.0
73,630,41143.0,92415.0,51272.0
74,627,41143.0,92543.0,51400.0
75,640,41143.0,92543.0,51400.0
76,639,41143.0,92543.0,51400.0
77,639,41143.0,92543.0,51400.0
78,642,41143.0,92543.0,51400.0
79,642,41143.0,92543.0,51400.0
80,643,41143.0,92543.0,51400.0
81,645,41143.0,92543.0,51400.0
82,642,43908.0,92543.0,48635.0
83,643,43908.0,92543.0,48635.0
84,641,43908.0,92543.0,48635.0
85,640,43908.0,92543.0,48635.0
86,638,43908.0,92543.0,48635.0
87,646,43908.0,92543.0,48635.0
88,646,43908.0,92543.0,48635.0
89,643,43003.0,92543.0,49540.0
90,643,43003.0,92543.0,49540.0
91,648,43003.0,92543.0,49540.0
92,645,43003.0,92543.0,49540.0
93,643,43003.0,92543.0,49540.0
94,644,43003.0,92543.0,49540.0
95,643,40648.0,92543.0,51895.0
96,644,40648.0,92543.0,51895.0
97,641,40648.0,92543.0,51895.0
98,642,40648.0,92543.0,51895.0
99,645,40648.0,92543.0,51895.0
100,637,40648.0,92543.0,51895.0
101,639,40648.0,92543.0,51895.0
102,639,40648.0,92543.0,51895.0
103,627,40648.0,92543.0,51895.0
104,625,40648.0,92543.0,51895.0
105,627,40648.0,92543.0,51895.0
106,629,40648.0,92543.0,51895.0
107,627,40648.0,92543.0,51895.0
108,629,40648.0,92543.0,51895.0
109,630,40648.0,92543.0,51895.0
110,631,40648.0,92543.0,51895.0
111,632,40648.0,92543.0,51895.0
112,634,40648.0,92543.0,51895.0
113,632,40648.0,92543.0,51895.0
114,629,40648.0,92543.0,51895.0
115,630,40648.0,92543.0,51895.0
116,631,40648.0,92543.0,51895.0
117,635,40648.0,92543.0,51895.0
118,633,40648.0,92404.0,51756.0
119,623,40648.0,92404.0,51756.0
120,623,40648.0,92404.0,51756.0
121,626,40648.0,92404.0,51756.0
122,621,40648.0,92404.0,51756.0
123,620,40648.0,92404.0,51756.0
124,624,40648.0,92404.0,51756.0
125,625,40648.0,92404.0,51756.0
126,618,40648.0,92404.0,51756.0
127,619,40648.0,92404.0,51756.0
128,619,40648.0,92404.0,51756.0
129,619,40648.0,92404.0,51756.0
130,621,43218.0,91547.0,48329.0
131,620,40814.0,91547.0,50733.0
132,621,43218.0,91547.0,48329.0
133,616,43218.0,91547.0,48329.0
134,616,43218.0,91547.0,48329.0
135,613,43218.0,92318.0,49100.0
136,611,41760.0,92318.0,50558.0
137,609,41760.0,93020.0,51260.0
138,609,41760.0,93020.0,51260.0
139,611,41760.0,93020.0,51260.0
140,613,41760.0,93020.0,51260.0
141,613,41760.0,93020.0,51260.0
142,613,41760.0,93020.0,51260.0
143,609,41760.0,93020.0,51260.0
144,607,41760.0,93020.0,51260.0
145,607,41760.0,93020.0,51260.0
146,607,41760.0,93020.0,51260.0
147,613,41760.0,93022.0,51262.0
148,607,41760.0,93020.0,51260.0
149,610,41760.0,93020.0,51260.0
150,607,41760.0,93020.0,51260.0
151,607,41760.0,93020.0,51260.0
152,604,41760.0,93020.0,51260.0
153,601,41760.0,93020.0,51260.0
154,612,40939.0,93020.0,52081.0
155,607,40939.0,93020.0,52081.0
156,607,40939.0,93020.0,52081.0
157,608,40939.0,93020.0,52081.0
158,604,40939.0,93020.0,52081.0
159,604,40939.0,93020.0,52081.0
160,604,40939.0,93020.0,52081.0
161,597,43177.0,93020.0,49843.0
162,597,43177.0,93020.0,49843.0
163,597,43177.0,93020.0,49843.0
164,602,43177.0,93020.0,49843.0
165,601,43177.0,93020.0,49843.0
166,602,43177.0,93020.0,49843.0
167,600,43177.0,93020.0,49843.0
168,603,43177.0,93020.0,49843.0
169,601,43177.0,93020.0,49843.0
170,602,43177.0,93020.0,49843.0
171,603,43177.0,93020.0,49843.0
172,602,42606.0,93020.0,50414.0
173,604,42606.0,93020.0,50414.0
174,603,40478.0,93020.0,52542.0
175,609,40478.0,93020.0,52542.0
176,606,40478.0,93020.0,52542.0
177,610,40478.0,93020.0,52542.0
178,611,40478.0,93020.0,52542.0
179,609,40478.0,93020.0,52542.0
180,604,40478.0,93020.0,52542.0
181,606,40478.0,93020.0,52542.0
182,606,40478.0,93020.0,52542.0
183,607,40478.0,93020.0,52542.0
184,604,40478.0,93020.0,52542.0
185,606,40478.0,93020.0,52542.0
186,604,40478.0,93020.0,52542.0
187,602,40115.0,93020.0,52905.0
188,601,40115.0,93020.0,52905.0
189,600,40115.0,93020.0,52905.0
190,598,40115.0,92723.0,52608.0
191,599,40115.0,92723.0,52608.0
192,602,40115.0,92723.0,52608.0
193,601,40115.0,92723.0,52608.0
194,600,40115.0,92723.0,52608.0
195,598,40115.0,92723.0,52608.0
196,603,40115.0,92723.0,52608.0
197,603,40115.0,92723.0,52608.0
198,604,40115.0,92723.0,52608.0
199,602,40115.0,92723.0,52608.0
200,603,40115.0,92723.0,52608.0
201,603,40115.0,92723.0,52608.0
202,600,40115.0,92723.0,52608.0
203,601,40856.0,92723.0,51867.0
204,600,40856.0,92723.0,51867.0
205,600,40856.0,92723.0,51867.0
206,599,40856.0,92723.0,51867.0
207,597,40856.0,92723.0,51867.0
208,595,40856.0,92723.0,51867.0
209,596,40856.0,92723.0,51867.0
210,596,40856.0,92723.0,51867.0
211,600,40856.0,92723.0,51867.0
212,597,40856.0,92723.0,51867.0
213,601,40856.0,92723.0,51867.0
214,601,40856.0,92723.0,51867.0
215,602,40856.0,92723.0,51867.0
216,603,40856.0,92723.0,51867.0
217,606,40856.0,92723.0,51867.0
218,607,40856.0,92405.0,51549.0
219,606,40856.0,92405.0,51549.0
220,606,40856.0,92405.0,51549.0
221,609,40856.0,92405.0,51549.0
222,601,40856.0,92405.0,51549.0
223,603,40856.0,92405.0,51549.0
224,601,40856.0,92405.0,51549.0
225,604,40435.0,92405.0,51970.0
226,605,40435.0,92405.0,51970.0
227,601,40435.0,92405.0,51970.0
228,604,40435.0,92405.0,51970.0
229,601,40435.0,92405.0,51970.0
230,603,40435.0,92405.0,51970.0
231,605,40435.0,92405.0,51970.0
232,599,40419.0,92405.0,51986.0
233,602,40419.0,90703.0,50284.0
234,600,40419.0,90703.0,50284.0
235,601,40419.0,90703.0,50284.0
236,601,40419.0,90703.0,50284.0
237,602,40419.0,90703.0,50284.0
238,602,40419.0,90703.0,50284.0
239,604,40419.0,90703.0,50284.0
240,600,40419.0,90703.0,50284.0
241,603,40419.0,90703.0,50284.0
242,607,40419.0,90703.0,50284.0
243,610,40419.0,90703.0,50284.0
244,607,40419.0,90703.0,50284.0
245,608,40419.0,90703.0,50284.0
246,605,40419.0,90703.0,50284.0
247,598,40419.0,91481.0,51062.0
248,597,40419.0,91481.0,51062.0
249,589,40419.0,91481.0,51062.0
250,589,40419.0,93057.0,52638.0
251,589,40419.0,93057.0,52638.0
252,586,40419.0,93057.0,52638.0
253,585,40419.0,93057.0,52638.0
254,581,40419.0,93057.0,52638.0
255,578,40419.0,93057.0,52638.0
256,577,40419.0,93057.0,52638.0
257,578,40419.0,93057.0,52638.0
258,577,40419.0,93057.0,52638.0
259,583,40419.0,93057.0,52638.0
260,582,40419.0,93057.0,52638.0
261,581,40419.0,93057.0,52638.0
262,583,40419.0,93057.0,52638.0
263,583,40419.0,93057.0,52638.0
264,587,40419.0,93057.0,52638.0
265,591,40419.0,93057.0,52638.0
266,593,40419.0,92555.0,52136.0
267,594,40419.0,91481.0,51062.0
268,589,40419.0,91481.0,51062.0
269,588,40419.0,92402.0,51983.0
270,593,40419.0,92402.0,51983.0
271,595,40419.0,92402.0,51983.0
272,595,40419.0,92402.0,51983.0
273,595,40419.0,92402.0,51983.0
274,598,40419.0,92402.0,51983.0
275,604,40419.0,92402.0,51983.0
276,607,40419.0,92402.0,51983.0
277,605,40419.0,92402.0,51983.0
278,604,40419.0,92402.0,51983.0
279,598,40419.0,92402.0,51983.0
280,598,40419.0,92402.0,51983.0
281,598,40419.0,92402.0,51983.0
282,598,40419.0,92402.0,51983.0
283,598,40419.0,92402.0,51983.0
284,596,40419.0,92660.0,52241.0
285,597,40419.0,92660.0,52241.0
286,601,40419.0,92660.0,52241.0
287,601,40419.0,92402.0,51983.0
288,597,40419.0,92402.0,51983.0
289,595,40419.0,92402.0,51983.0
290,594,40419.0,92402.0,51983.0
291,597,40419.0,92402.0,51983.0
292,595,40419.0,92402.0,51983.0
293,600,40419.0,92402.0,51983.0
294,603,40419.0,92402.0,51983.0
295,603,40419.0,92402.0,51983.0
296,603,40419.0,92402.0,51983.0
297,600,40419.0,92402.0,51983.0
298,594,40419.0,92402.0,51983.0
299,589,42055.0,92402.0,50347.0
300,585,42055.0,92402.0,50347.0
301,587,42055.0,92402.0,50347.0
302,586,42055.0,92402.0,50347.0
303,584,42055.0,92402.0,50347.0
304,583,42055.0,92402.0,50347.0
305,582,42055.0,92402.0,50347.0
306,582,43738.0,92402.0,48664.0
307,584,43738.0,92402.0,48664.0
308,579,43738.0,92402.0,48664.0
309,583,43738.0,92402.0,48664.0
310,576,43738.0,92402.0,48664.0
311,584,43738.0,92402.0,48664.0
312,581,43738.0,92402.0,48664.0
313,583,43738.0,92402.0,48664.0
314,585,43738.0,92118.0,48380.0
315,578,43738.0,92118.0,48380.0
316,582,43738.0,92118.0,48380.0
317,580,43738.0,92118.0,48380.0
318,583,43738.0,92118.0,48380.0
319,581,43738.0,92118.0,48380.0
320,584,43738.0,92118.0,48380.0
321,585,43738.0,92118.0,48380.0
322,582,43738.0,92118.0,48380.0
323,580,43738.0,92118.0,48380.0
324,579,43738.0,92118.0,48380.0
325,574,43738.0,92502.0,48764.0
326,575,43738.0,92502.0,48764.0
327,574,41644.0,92502.0,50858.0
328,574,41644.0,92502.0,50858.0
329,576,41644.0,92502.0,50858.0
330,582,41644.0,92502.0,50858.0
331,585,41644.0,92502.0,50858.0
332,588,41644.0,92502.0,50858.0
333,591,41644.0,92502.0,50858.0
334,591,41644.0,92502.0,50858.0
335,595,41644.0,92502.0,50858.0
336,596,41644.0,92502.0,50858.0
337,599,41644.0,92502.0,50858.0
338,599,41644.0,92502.0,50858.0
339,600,41644.0,92502.0,50858.0
340,605,41644.0,92502.0,50858.0
341,606,41644.0,92502.0,50858.0
342,606,41644.0,92502.0,50858.0
343,613,41644.0,92502.0,50858.0
344,613,41644.0,92502.0,50858.0
345,614,41644.0,92502.0,50858.0
346,615,40295.0,92502.0,52207.0
347,614,40295.0,92502.0,52207.0
348,612,40295.0,92632.0,52337.0
349,609,40295.0,92632.0,52337.0
350,607,40295.0,92632.0,52337.0
351,606,40295.0,92632.0,52337.0
352,610,40295.0,92841.0,52546.0
353,606,40295.0,92841.0,52546.0
354,604,40295.0,92841.0,52546.0
355,604,40295.0,92841.0,52546.0
356,611,40295.0,92841.0,52546.0
357,606,40295.0,92841.0,52546.0
358,610,39958.0,92841.0,52883.0
359,610,39958.0,92841.0,52883.0
360,610,39958.0,92841.0,52883.0
361,618,39958.0,92841.0,52883.0
362,616,39958.0,92841.0,52883.0
363,611,39958.0,92632.0,52674.0
364,611,39958.0,92632.0,52674.0
365,614,39958.0,92632.0,52674.0
366,614,39958.0,92632.0,52674.0
367,617,39958.0,92632.0,52674.0
368,616,39958.0,92632.0,52674.0
369,613,39958.0,92632.0,52674.0
370,616,39958.0,92632.0,52674.0
371,617,39958.0,92632.0,52674.0
372,618,39958.0,92632.0,52674.0
373,613,39958.0,92632.0,52674.0
374,610,39958.0,92632.0,52674.0
375,607,39958.0,92632.0,52674.0
376,607,39958.0,92632.0,52674.0
377,602,39958.0,92632.0,52674.0
378,607,39958.0,92632.0,52674.0
379,609,39958.0,92632.0,52674.0
380,598,39958.0,92632.0,52674.0
381,594,39958.0,92632.0,52674.0
382,593,39958.0,92632.0,52674.0
383,591,39958.0,92632.0,52674.0
384,588,39958.0,92632.0,52674.0
385,589,39958.0,88170.0,48212.0
386,585,39958.0,91504.0,51546.0
387,585,39958.0,91504.0,51546.0
388,577,39958.0,91504.0,51546.0
389,581,39958.0,91504.0,51546.0
390,585,39958.0,91504.0,51546.0
391,586,39958.0,91504.0,51546.0
392,586,39958.0,91504.0,51546.0
393,587,39958.0,91504.0,51546.0
394,582,39958.0,91504.0,51546.0
395,582,39958.0,91504.0,51546.0
396,580,39958.0,91504.0,51546.0
397,579,39958.0,91504.0,51546.0
398,586,39958.0,91504.0,51546.0
399,587,39958.0,91504.0,51546.0
400,587,39958.0,91504.0,51546.0
401,582,39958.0,91504.0,51546.0
