step,cut_edges,min_pop,max_pop,pop_range
1,640,40388.0,91595.0,51207.0
2,636,40388.0,91595.0,51207.0
3,638,40388.0,91595.0,51207.0
4,635,40388.0,91595.0,51207.0
5,632,40388.0,91595.0,51207.0
6,634,40388.0,91595.0,51207.0
7,635,40388.0,91595.0,51207.0
8,639,40388.0,91274.0,50886.0
9,639,40388.0,91274.0,50886.0
10,636,40388.0,91274.0,50886.0
11,631,40388.0,91274.0,50886.0
12,626,40388.0,91274.0,50886.0
13,628,40388.0,91274.0,50886.0
14,627,40388.0,91274.0,50886.0
15,625,40388.0,91274.0,50886.0
16,629,40388.0,91274.0,50886.0
17,625,40388.0,91274.0,50886.0
18,623,40388.0,93099.0,52711.0
19,617,40388.0,91274.0,50886.0
20,619,40388.0,91274.0,50886.0
21,610,40388.0,91274.0,50886.0
22,609,40388.0,91274.0,50886.0
23,609,40388.0,91274.0,50886.0
24,610,40388.0,91274.0,50886.0
25,614,40388.0,91274.0,50886.0
26,615,40388.0,92793.0,52405.0
27,612,40388.0,92793.0,52405.0
28,611,40388.0,92376.0,51988.0
29,608,40388.0,91274.0,50886.0
30,608,40388.0,91274.0,50886.0
31,608,40388.0,91274.0,50886.0
32,607,40388.0,92084.0,51696.0
33,610,40388.0,92084.0,51696.0
34,616,40388.0,92084.0,51696.0
35,614,40388.0,92084.0,51696.0
36,614,40388.0,92084.0,51696.0
37,616,40388.0,92084.0,51696.0
38,616,40388.0,92084.0,51696.0
39,615,40388.0,92084.0,51696.0
40,616,40388.0,92084.0,51696.0
41,611,40388.0,92084.0,51696.0
42,609,40388.0,92084.0,51696.0
43,609,40388.0,92084.0,51696.0
44,610,40388.0,92084.0,51696.0
45,607,40388.0,92084.0,51696.0
46,606,40388.0,92084.0,51696.0
47,607,40388.0,92084.0,51696.0
48,597,42294.0,92084.0,49790.0
49,596,42294.0,92084.0,49790.0
50,594,42294.0,92084.0,49790.0
51,596,42294.0,92084.0,49790.0
52,598,42294.0,92084.0,49790.0
53,599,42294.0,92084.0,49790.0
54,601,42294.0,92084.0,49790.0
55,599,42848.0,92084.0,49236.0
56,599,42848.0,92084.0,49236.0
57,599,42848.0,92084.0,49236.0
58,597,42848.0,92084.0,49236.0
59,596,42848.0,92084.0,49236.0
60,598,42848.0,92084.0,49236.0
61,601,41149.0,92084.0,50935.0
62,598,41149.0,92415.0,51266.0
63,598,41149.0,92415.0,51266.0
64,598,41149.0,92415.0,51266.0
65,599,41149.0,92667.0,51518.0
66,597,41149.0,92667.0,51518.0
67,599,42848.0,92667.0,49819.0
68,595,42848.0,92667.0,49819.0
69,600,42848.0,92667.0,49819.0
70,600,41425.0,92667.0,51242.0
71,596,41425.0,92667.0,51242.0
72,592,42848.0,92667.0,49819.0
73,589,42920.0,92667.0,49747.0
74,587,42920.0,92667.0,49747.0
75,587,42920.0,92667.0,49747.0
76,587,42920.0,92667.0,49747.0
77,587,42920.0,92667.0,49747.0
78,589,42920.0,92667.0,49747.0
79,586,42920.0,92667.0,49747.0
80,593,42920.0,92667.0,49747.0
81,596,42920.0,92667.0,49747.0
82,594,42920.0,92667.0,49747.0
83,599,42920.0,92667.0,49747.0
84,600,42920.0,92667.0,49747.0
85,600,42920.0,92667.0,49747.0
86,595,42920.0,92667.0,49747.0
87,590,42920.0,92667.0,49747.0
88,582,42920.0,92667.0,49747.0
89,583,42920.0,92667.0,49747.0
90,578,41309.0,92667.0,51358.0
91,575,41309.0,92667.0,51358.0
92,574,41309.0,92667.0,51358.0
93,573,41309.0,92667.0,51358.0
94,571,41309.0,92667.0,51358.0
95,570,41309.0,92667.0,51358.0
96,568,41309.0,92922.0,51613.0
97,568,41309.0,92922.0,51613.0
98,571,41309.0,92922.0,51613.0
99,576,41309.0,92922.0,51613.0
100,586,41309.0,92922.0,51613.0
101,590,41309.0,92922.0,51613.0
102,590,41309.0,92922.0,51613.0
103,589,41309.0,92922.0,51613.0
104,594,41309.0,92922.0,51613.0
105,597,41309.0,92922.0,51613.0
106,595,41309.0,92922.0,51613.0
107,595,41309.0,92922.0,51613.0
108,578,41309.0,92922.0,51613.0
109,582,41309.0,92922.0,51613.0
110,582,41309.0,92922.0,51613.0
111,584,41309.0,92922.0,51613.0
112,586,41309.0,92922.0,51613.0
113,590,41309.0,92922.0,51613.0
114,589,41309.0,92922.0,51613.0
115,588,41309.0,92922.0,51613.0
116,588,41309.0,92922.0,51613.0
117,588,41309.0,92922.0,51613.0
118,585,41309.0,92922.0,51613.0
119,586,41309.0,92734.0,51425.0
120,584,41309.0,90864.0,49555.0
121,585,41309.0,90864.0,49555.0
122,592,41309.0,90864.0,49555.0
123,593,41309.0,90864.0,49555.0
124,593,39912.0,90864.0,50952.0
125,594,39912.0,90864.0,50952.0
126,597,39912.0,90864.0,50952.0
127,600,39912.0,90864.0,50952.0
128,603,39912.0,90864.0,50952.0
129,604,39912.0,90864.0,50952.0
130,602,39912.0,90864.0,50952.0
131,599,39912.0,91883.0,51971.0
132,591,39912.0,91883.0,51971.0
133,597,39912.0,91883.0,51971.0
134,598,39912.0,91883.0,51971.0
135,599,39912.0,91883.0,51971.0
136,596,39912.0,91883.0,51971.0
137,595,39912.0,91883.0,51971.0
138,601,39912.0,91883.0,51971.0
139,601,39912.0,91883.0,51971.0
140,602,39912.0,91883.0,51971.0
141,598,41309.0,91883.0,50574.0
142,595,41309.0,91883.0,50574.0
143,594,41309.0,91883.0,50574.0
144,591,41309.0,91883.0,50574.0
145,595,41309.0,90951.0,49642.0
146,595,41309.0,90951.0,49642.0
147,601,41309.0,90951.0,49642.0
148,606,41309.0,90951.0,49642.0
149,601,41309.0,90951.0,49642.0
150,599,40854.0,90951.0,50097.0
151,605,40854.0,90951.0,50097.0
152,605,40854.0,90951.0,50097.0
