step,cut_edges,min_pop,max_pop,pop_range
1,579,41550.0,92032.0,50482.0
2,581,41550.0,92032.0,50482.0
3,581,41550.0,92032.0,50482.0
4,580,46448.0,92032.0,45584.0
5,580,44078.0,92032.0,47954.0
6,582,44078.0,92032.0,47954.0
7,583,41976.0,92032.0,50056.0
8,582,41976.0,92032.0,50056.0
9,581,43795.0,92032.0,48237.0
10,582,43795.0,92032.0,48237.0
11,589,43795.0,92032.0,48237.0
12,587,43795.0,92032.0,48237.0
13,585,43795.0,92032.0,48237.0
14,587,43795.0,92032.0,48237.0
15,587,43795.0,92032.0,48237.0
16,588,43795.0,92032.0,48237.0
17,585,43795.0,92032.0,48237.0
18,586,43795.0,92032.0,48237.0
19,583,43795.0,92032.0,48237.0
20,583,43795.0,92032.0,48237.0
21,582,41070.0,92032.0,50962.0
22,582,41070.0,92032.0,50962.0
23,580,41070.0,92032.0,50962.0
24,582,41070.0,92032.0,50962.0
25,582,41070.0,92032.0,50962.0
26,582,41070.0,92032.0,50962.0
27,575,41070.0,92032.0,50962.0
28,576,41070.0,92032.0,50962.0
29,579,41070.0,92032.0,50962.0
30,578,41070.0,92032.0,50962.0
31,582,41070.0,92032.0,50962.0
32,583,41070.0,92032.0,50962.0
33,591,40599.0,92032.0,51433.0
34,591,40599.0,92032.0,51433.0
35,592,40599.0,92032.0,51433.0
36,586,40599.0,92032.0,51433.0
37,592,40599.0,92032.0,51433.0
38,593,40599.0,92032.0,51433.0
39,595,40599.0,92032.0,51433.0
40,597,40599.0,92032.0,51433.0
41,597,40599.0,92032.0,51433.0
42,597,40599.0,92032.0,51433.0
43,595,40599.0,92032.0,51433.0
44,596,40599.0,92403.0,51804.0
45,594,40599.0,92403.0,51804.0
46,596,40599.0,92403.0,51804.0
47,592,40599.0,92403.0,51804.0
48,595,40599.0,92403.0,51804.0
49,595,40599.0,92403.0,51804.0
50,598,40599.0,92403.0,51804.0
51,595,40599.0,92403.0,51804.0
52,591,40599.0,92403.0,51804.0
53,594,40599.0,92403.0,51804.0
54,593,40599.0,92403.0,51804.0
55,594,40112.0,92403.0,52291.0
56,589,40112.0,92403.0,52291.0
57,587,40599.0,92403.0,51804.0
58,587,40599.0,92403.0,51804.0
59,583,40599.0,92403.0,51804.0
60,583,40599.0,92403.0,51804.0
61,592,40599.0,91614.0,51015.0
62,592,40599.0,91614.0,51015.0
63,591,41341.0,91614.0,50273.0
64,595,41341.0,91614.0,50273.0
65,595,41341.0,91614.0,50273.0
66,587,41341.0,92095.0,50754.0
67,576,40788.0,92095.0,51307.0
68,576,40788.0,91614.0,50826.0
69,577,40788.0,91614.0,50826.0
70,577,40788.0,91614.0,50826.0
71,579,40788.0,91614.0,50826.0
72,572,40788.0,91614.0,50826.0
73,572,40788.0,91614.0,50826.0
74,572,40788.0,91614.0,50826.0
75,573,40788.0,91614.0,50826.0
76,572,41341.0,91614.0,50273.0
77,570,41341.0,91614.0,50273.0
78,568,41341.0,91614.0,50273.0
79,568,40243.0,91614.0,51371.0
80,571,40243.0,91070.0,50827.0
81,571,40243.0,91070.0,50827.0
82,575,40243.0,91070.0,50827.0
83,574,40243.0,91070.0,50827.0
84,580,40243.0,91070.0,50827.0
85,578,40243.0,91070.0,50827.0
86,579,40243.0,91070.0,50827.0
87,574,40243.0,91070.0,50827.0
88,575,40243.0,91070.0,50827.0
89,573,40243.0,91172.0,50929.0
90,568,40243.0,92516.0,52273.0
91,563,40243.0,92516.0,52273.0
92,561,40243.0,92516.0,52273.0
93,561,40243.0,92516.0,52273.0
94,561,40243.0,92516.0,52273.0
95,562,40243.0,92516.0,52273.0
96,565,40243.0,92516.0,52273.0
97,564,40243.0,92516.0,52273.0
98,566,40243.0,92516.0,52273.0
99,573,40243.0,92516.0,52273.0
100,573,40243.0,92516.0,52273.0
101,573,40243.0,92516.0,52273.0
102,571,40243.0,92516.0,52273.0
103,573,40243.0,92516.0,52273.0
104,573,40243.0,92516.0,52273.0
105,572,40243.0,92516.0,52273.0
106,573,40243.0,92516.0,52273.0
107,571,40243.0,92516.0,52273.0
108,570,40243.0,92516.0,52273.0
109,570,40243.0,92516.0,52273.0
110,568,40243.0,92516.0,52273.0
111,571,40243.0,92516.0,52273.0
112,573,40243.0,92516.0,52273.0
113,578,40243.0,92516.0,52273.0
114,578,40983.0,92516.0,51533.0
115,578,40983.0,92516.0,51533.0
116,578,40983.0,92516.0,51533.0
117,576,40983.0,92516.0,51533.0
118,575,40983.0,92516.0,51533.0
119,576,40983.0,92516.0,51533.0
120,577,40983.0,92516.0,51533.0
121,578,40983.0,92516.0,51533.0
122,579,40983.0,92516.0,51533.0
123,581,40983.0,92516.0,51533.0
124,581,40983.0,92516.0,51533.0
125,576,40983.0,92516.0,51533.0
126,574,40983.0,92516.0,51533.0
127,573,40983.0,92516.0,51533.0
128,572,40983.0,92516.0,51533.0
129,571,40983.0,92601.0,51618.0
130,577,40983.0,92601.0,51618.0
131,584,40983.0,92601.0,51618.0
132,580,40983.0,92601.0,51618.0
133,581,41070.0,92601.0,51531.0
134,584,41070.0,92601.0,51531.0
135,590,41070.0,92601.0,51531.0
136,589,41070.0,92601.0,51531.0
137,588,41070.0,92601.0,51531.0
138,588,41070.0,92601.0,51531.0
139,586,41070.0,92601.0,51531.0
140,587,41070.0,92601.0,51531.0
141,585,41383.0,92601.0,51218.0
142,588,41383.0,92601.0,51218.0
143,591,41383.0,92601.0,51218.0
144,591,41383.0,92601.0,51218.0
145,596,41383.0,92601.0,51218.0
146,599,40530.0,92601.0,52071.0
147,596,40530.0,92601.0,52071.0
148,597,40530.0,92601.0,52071.0
149,600,40530.0,92601.0,52071.0
150,599,40530.0,92601.0,52071.0
151,598,40530.0,92601.0,52071.0
152,596,40530.0,92601.0,52071.0
153,591,40530.0,92710.0,52180.0
154,593,40530.0,92710.0,52180.0
155,593,40530.0,92710.0,52180.0
156,596,40530.0,92959.0,52429.0
157,598,40530.0,92959.0,52429.0
158,606,40530.0,92959.0,52429.0
159,603,40530.0,92959.0,52429.0
160,606,40530.0,92959.0,52429.0
161,604,40530.0,92959.0,52429.0
162,598,40530.0,92959.0,52429.0
163,598,40530.0,92959.0,52429.0
164,595,40530.0,92959.0,52429.0
165,596,40530.0,92959.0,52429.0
166,595,40530.0,92959.0,52429.0
167,595,40530.0,92959.0,52429.0
168,599,40530.0,92959.0,52429.0
169,598,42465.0,92959.0,50494.0
170,600,42465.0,92959.0,50494.0
171,601,42465.0,92959.0,50494.0
172,594,42465.0,92959.0,50494.0
173,593,42465.0,92516.0,50051.0
174,593,42465.0,92516.0,50051.0
175,592,43653.0,92516.0,48863.0
176,596,43653.0,92516.0,48863.0
177,593,43653.0,92516.0,48863.0
178,591,43653.0,92516.0,48863.0
179,593,43653.0,92516.0,48863.0
180,593,43653.0,92516.0,48863.0
181,595,43653.0,92516.0,48863.0
182,598,43653.0,92516.0,48863.0
183,590,41149.0,92516.0,51367.0
184,588,40830.0,92516.0,51686.0
185,594,40830.0,92516.0,51686.0
186,594,40830.0,92516.0,51686.0
187,595,40830.0,92516.0,51686.0
188,599,40830.0,92516.0,51686.0
189,602,40775.0,92516.0,51741.0
190,604,40775.0,92516.0,51741.0
191,601,40775.0,92516.0,51741.0
192,602,40775.0,92516.0,51741.0
193,600,40775.0,92516.0,51741.0
194,602,40775.0,92516.0,51741.0
195,600,40775.0,92516.0,51741.0
196,603,40775.0,92516.0,51741.0
197,602,40775.0,92516.0,51741.0
198,600,40775.0,92516.0,51741.0
199,600,40775.0,92516.0,51741.0
200,598,40775.0,92516.0,51741.0
201,595,40775.0,92516.0,51741.0
202,594,40775.0,92516.0,51741.0
203,595,40775.0,92516.0,51741.0
204,596,39950.0,92516.0,52566.0
205,596,40775.0,92030.0,51255.0
206,598,41863.0,92030.0,50167.0
207,597,41863.0,92030.0,50167.0
208,598,41863.0,92030.0,50167.0
209,593,41657.0,92030.0,50373.0
210,592,41657.0,92030.0,50373.0
211,589,41657.0,92030.0,50373.0
212,585,41657.0,92030.0,50373.0
213,584,41657.0,92030.0,50373.0
214,582,41657.0,92030.0,50373.0
215,589,41657.0,92030.0,50373.0
216,590,41657.0,92030.0,50373.0
217,589,41657.0,92030.0,50373.0
218,592,41657.0,92030.0,50373.0
219,593,41657.0,92030.0,50373.0
220,593,41657.0,92030.0,50373.0
221,585,41657.0,92030.0,50373.0
222,587,41657.0,92030.0,50373.0
223,588,41657.0,92030.0,50373.0
224,594,41657.0,92030.0,50373.0
225,605,41657.0,92030.0,50373.0
226,607,41657.0,92030.0,50373.0
227,608,41657.0,92030.0,50373.0
228,612,41657.0,92030.0,50373.0
