step,cut_edges,min_pop,max_pop,pop_range
1,592,42096.0,93101.0,51005.0
2,587,42096.0,93101.0,51005.0
3,586,40194.0,93101.0,52907.0
4,582,40194.0,93101.0,52907.0
5,582,40194.0,93101.0,52907.0
6,582,40194.0,93101.0,52907.0
7,576,40194.0,93101.0,52907.0
8,577,40194.0,93101.0,52907.0
9,577,40194.0,93101.0,52907.0
10,578,40194.0,93101.0,52907.0
11,572,40194.0,93101.0,52907.0
12,570,40194.0,93101.0,52907.0
13,572,40194.0,93101.0,52907.0
14,573,40194.0,93101.0,52907.0
15,575,40902.0,93101.0,52199.0
16,581,40902.0,93101.0,52199.0
17,579,40902.0,93101.0,52199.0
18,582,40902.0,93101.0,52199.0
19,580,40902.0,89907.0,49005.0
20,574,40902.0,88828.0,47926.0
21,564,40902.0,88828.0,47926.0
22,563,40902.0,88828.0,47926.0
23,565,40902.0,88828.0,47926.0
24,566,40902.0,88828.0,47926.0
25,572,40902.0,88828.0,47926.0
26,571,40902.0,91249.0,50347.0
27,573,40902.0,91249.0,50347.0
28,578,40902.0,91249.0,50347.0
29,580,40902.0,91249.0,50347.0
30,583,40902.0,91249.0,50347.0
31,587,40902.0,91249.0,50347.0
32,585,40902.0,91249.0,50347.0
33,588,40902.0,91249.0,50347.0
34,591,40902.0,91249.0,50347.0
35,586,40902.0,91249.0,50347.0
36,596,40578.0,91249.0,50671.0
37,594,40578.0,91249.0,50671.0
38,598,40578.0,91249.0,50671.0
39,597,40578.0,91249.0,50671.0
40,597,40578.0,90960.0,50382.0
41,597,40578.0,90960.0,50382.0
42,598,40578.0,90960.0,50382.0
43,601,40578.0,90960.0,50382.0
44,599,40578.0,90960.0,50382.0
45,599,40578.0,90960.0,50382.0
46,600,40578.0,90960.0,50382.0
47,599,40902.0,90960.0,50058.0
48,600,40902.0,90960.0,50058.0
49,600,40902.0,92272.0,51370.0
50,599,40902.0,92272.0,51370.0
51,597,40902.0,92272.0,51370.0
52,597,40902.0,92272.0,51370.0
53,595,40902.0,92272.0,51370.0
54,593,40956.0,92272.0,51316.0
55,594,40956.0,92272.0,51316.0
56,589,40956.0,92272.0,51316.0
57,596,40956.0,92272.0,51316.0
58,601,40956.0,92272.0,51316.0
59,597,40956.0,92272.0,51316.0
60,601,40956.0,92272.0,51316.0
61,600,40956.0,92272.0,51316.0
62,598,40956.0,92272.0,51316.0
63,598,40956.0,92272.0,51316.0
64,601,40956.0,92417.0,51461.0
65,595,40956.0,92417.0,51461.0
66,601,40956.0,92417.0,51461.0
67,600,40956.0,92417.0,51461.0
68,600,40956.0,92417.0,51461.0
69,600,40956.0,92417.0,51461.0
70,600,40956.0,92417.0,51461.0
71,606,40956.0,92417.0,51461.0
72,609,40956.0,92417.0,51461.0
73,609,40956.0,92417.0,51461.0
74,607,40956.0,92417.0,51461.0
75,609,40956.0,92417.0,51461.0
76,606,40956.0,92417.0,51461.0
77,611,40956.0,92417.0,51461.0
78,610,40956.0,92417.0,51461.0
79,612,40956.0,92606.0,51650.0
80,610,40956.0,92606.0,51650.0
81,609,40956.0,92606.0,51650.0
82,607,40956.0,92606.0,51650.0
83,610,40956.0,92417.0,51461.0
84,610,40956.0,92417.0,51461.0
85,610,40956.0,92417.0,51461.0
86,609,40956.0,90480.0,49524.0
87,610,40956.0,90480.0,49524.0
88,612,40956.0,90480.0,49524.0
89,613,40956.0,89424.0,48468.0
90,615,40862.0,89424.0,48562.0
91,615,40862.0,89424.0,48562.0
92,615,40862.0,90161.0,49299.0
93,611,40862.0,90161.0,49299.0
