step,cut_edges,min_pop,max_pop,pop_range
1,636,40055.0,93070.0,53015.0
2,638,39974.0,93070.0,53096.0
3,642,39974.0,93070.0,53096.0
4,639,39974.0,93070.0,53096.0
5,639,39974.0,93070.0,53096.0
6,639,39974.0,93070.0,53096.0
7,639,39974.0,93070.0,53096.0
8,643,39974.0,93070.0,53096.0
9,642,39974.0,93070.0,53096.0
10,643,39974.0,93070.0,53096.0
11,642,39974.0,93070.0,53096.0
12,641,39974.0,93070.0,53096.0
13,641,39974.0,93070.0,53096.0
14,639,39974.0,93070.0,53096.0
15,636,40055.0,93070.0,53015.0
16,636,40055.0,93070.0,53015.0
17,639,40055.0,93070.0,53015.0
18,636,40055.0,93070.0,53015.0
19,636,40055.0,93070.0,53015.0
20,634,40055.0,90316.0,50261.0
21,632,40055.0,90316.0,50261.0
22,632,40055.0,90316.0,50261.0
23,635,40055.0,90316.0,50261.0
24,637,40055.0,90316.0,50261.0
25,637,40055.0,90316.0,50261.0
26,639,40055.0,90316.0,50261.0
27,635,40055.0,90316.0,50261.0
28,629,40055.0,90316.0,50261.0
29,622,40055.0,90316.0,50261.0
30,620,40055.0,90316.0,50261.0
31,616,40055.0,90316.0,50261.0
32,618,40055.0,91450.0,51395.0
33,615,40055.0,91450.0,51395.0
34,611,40055.0,91450.0,51395.0
35,612,40055.0,91450.0,51395.0
36,612,40055.0,91450.0,51395.0
37,608,40055.0,91450.0,51395.0
38,607,40055.0,91450.0,51395.0
39,600,40055.0,91450.0,51395.0
40,606,40055.0,91450.0,51395.0
41,600,40055.0,91450.0,51395.0
42,600,40055.0,89570.0,49515.0
43,599,40055.0,89570.0,49515.0
44,598,40055.0,89570.0,49515.0
45,598,40055.0,89570.0,49515.0
46,596,40055.0,92665.0,52610.0
47,592,40055.0,92665.0,52610.0
48,594,40055.0,92665.0,52610.0
49,593,40055.0,92665.0,52610.0
50,593,40055.0,92665.0,52610.0
51,592,40055.0,92665.0,52610.0
52,592,40055.0,92665.0,52610.0
53,592,40055.0,92665.0,52610.0
54,590,40055.0,90549.0,50494.0
55,595,40055.0,91150.0,51095.0
56,596,40055.0,91150.0,51095.0
57,602,40055.0,91150.0,51095.0
58,608,40055.0,91150.0,51095.0
59,607,40055.0,91150.0,51095.0
60,610,40055.0,91150.0,51095.0
61,617,40055.0,91150.0,51095.0
62,615,40055.0,91150.0,51095.0
63,618,40055.0,91150.0,51095.0
64,617,40055.0,91150.0,51095.0
65,612,40055.0,90758.0,50703.0
66,615,40055.0,90758.0,50703.0
67,615,40055.0,90758.0,50703.0
68,614,40055.0,92300.0,52245.0
69,614,40055.0,92300.0,52245.0
70,611,40055.0,92300.0,52245.0
71,613,40055.0,92300.0,52245.0
72,612,40055.0,92300.0,52245.0
73,614,40055.0,92300.0,52245.0
74,614,40055.0,91688.0,51633.0
75,610,40055.0,91688.0,51633.0
76,609,40055.0,91688.0,51633.0
77,610,40055.0,91688.0,51633.0
78,614,40055.0,91688.0,51633.0
79,611,40055.0,91688.0,51633.0
80,609,40055.0,91688.0,51633.0
81,609,40055.0,92467.0,52412.0
82,610,40055.0,92467.0,52412.0
83,609,40055.0,92467.0,52412.0
84,608,40055.0,92467.0,52412.0
85,615,40055.0,92467.0,52412.0
86,613,40055.0,92467.0,52412.0
87,608,40055.0,91993.0,51938.0
88,612,40055.0,91993.0,51938.0
89,612,40055.0,91993.0,51938.0
90,614,40055.0,91993.0,51938.0
91,615,40055.0,91993.0,51938.0
92,617,40055.0,92136.0,52081.0
93,615,40055.0,92136.0,52081.0
94,616,40055.0,92136.0,52081.0
95,621,40055.0,92136.0,52081.0
96,616,40055.0,92136.0,52081.0
97,613,40055.0,92136.0,52081.0
98,615,40055.0,92136.0,52081.0
99,612,40055.0,92136.0,52081.0
100,611,41709.0,92136.0,50427.0
101,610,41709.0,92136.0,50427.0
102,594,41709.0,92136.0,50427.0
103,597,40128.0,92136.0,52008.0
104,595,40128.0,92136.0,52008.0
105,592,40128.0,92136.0,52008.0
106,592,40128.0,92136.0,52008.0
107,591,40128.0,92136.0,52008.0
108,595,40128.0,92136.0,52008.0
109,598,40128.0,92136.0,52008.0
110,600,40128.0,92136.0,52008.0
111,600,40128.0,92136.0,52008.0
112,600,40128.0,92136.0,52008.0
113,606,40128.0,92136.0,52008.0
114,608,40128.0,92136.0,52008.0
115,607,40128.0,92136.0,52008.0
116,606,40128.0,92136.0,52008.0
117,605,40128.0,92136.0,52008.0
118,606,40128.0,92136.0,52008.0
119,607,40128.0,92136.0,52008.0
120,601,40128.0,92136.0,52008.0
121,600,40128.0,92136.0,52008.0
122,605,40128.0,92136.0,52008.0
123,604,41709.0,92136.0,50427.0
124,595,41709.0,92136.0,50427.0
125,592,41709.0,92136.0,50427.0
126,595,41709.0,92136.0,50427.0
127,589,41709.0,92833.0,51124.0
128,590,41709.0,92833.0,51124.0
129,592,41709.0,92833.0,51124.0
130,591,41709.0,92833.0,51124.0
131,592,41709.0,92833.0,51124.0
132,589,41709.0,92833.0,51124.0
133,591,41709.0,92833.0,51124.0
134,597,41709.0,92833.0,51124.0
135,597,41709.0,92833.0,51124.0
136,600,41709.0,92833.0,51124.0
137,600,39965.0,92833.0,52868.0
138,600,39965.0,92833.0,52868.0
139,598,39965.0,92833.0,52868.0
140,597,39965.0,92833.0,52868.0
141,599,39965.0,92833.0,52868.0
142,596,39965.0,92833.0,52868.0
143,597,39965.0,92833.0,52868.0
144,595,39965.0,92833.0,52868.0
145,598,39965.0,92833.0,52868.0
146,598,39965.0,92833.0,52868.0
147,600,39965.0,92833.0,52868.0
148,597,39965.0,92833.0,52868.0
149,597,39965.0,92833.0,52868.0
150,599,39965.0,92833.0,52868.0
151,601,39965.0,92833.0,52868.0
152,598,39965.0,92833.0,52868.0
153,600,39965.0,92833.0,52868.0
154,601,39965.0,92833.0,52868.0
155,599,39965.0,92833.0,52868.0
156,595,39965.0,92833.0,52868.0
157,597,39965.0,92833.0,52868.0
158,604,39965.0,92833.0,52868.0
159,599,39965.0,92833.0,52868.0
160,602,39965.0,92833.0,52868.0
161,597,39965.0,92833.0,52868.0
162,590,39965.0,92833.0,52868.0
163,588,39965.0,92833.0,52868.0
164,587,39965.0,92833.0,52868.0
165,587,39965.0,92833.0,52868.0
166,580,39965.0,92833.0,52868.0
167,574,39965.0,92833.0,52868.0
168,577,39965.0,92833.0,52868.0
169,579,39965.0,92833.0,52868.0
170,577,39965.0,92833.0,52868.0
171,573,39965.0,92833.0,52868.0
172,575,39965.0,92833.0,52868.0
173,569,39965.0,92833.0,52868.0
174,567,39965.0,92833.0,52868.0
175,565,39965.0,92833.0,52868.0
176,563,39965.0,92833.0,52868.0
177,565,39965.0,92833.0,52868.0
178,565,39965.0,92833.0,52868.0
179,562,39965.0,92833.0,52868.0
180,559,39965.0,92833.0,52868.0
181,559,39965.0,92833.0,52868.0
182,562,39965.0,92833.0,52868.0
183,564,39965.0,92833.0,52868.0
184,566,39965.0,92833.0,52868.0
185,564,39965.0,92833.0,52868.0
186,564,39965.0,92833.0,52868.0
187,563,39965.0,92833.0,52868.0
188,563,39965.0,92833.0,52868.0
189,566,39965.0,92486.0,52521.0
190,568,39965.0,92486.0,52521.0
191,569,39965.0,92486.0,52521.0
192,572,39965.0,92141.0,52176.0
193,574,39965.0,92141.0,52176.0
194,576,39965.0,92141.0,52176.0
195,582,39965.0,92141.0,52176.0
196,582,39965.0,92141.0,52176.0
197,586,39965.0,92141.0,52176.0
198,587,39965.0,92141.0,52176.0
199,587,39965.0,92141.0,52176.0
200,587,39965.0,92141.0,52176.0
201,590,39965.0,92141.0,52176.0
202,590,39965.0,92141.0,52176.0
203,590,39965.0,92141.0,52176.0
204,594,39965.0,92141.0,52176.0
205,596,41181.0,92141.0,50960.0
206,593,41181.0,92141.0,50960.0
207,594,41181.0,92141.0,50960.0
208,594,41181.0,92141.0,50960.0
209,591,41181.0,91622.0,50441.0
210,590,40586.0,91622.0,51036.0
211,587,40586.0,91622.0,51036.0
212,585,40586.0,91622.0,51036.0
213,583,40586.0,91622.0,51036.0
214,583,40586.0,91988.0,51402.0
215,583,40586.0,92495.0,51909.0
216,581,40586.0,91988.0,51402.0
217,584,40586.0,91988.0,51402.0
218,584,40586.0,91988.0,51402.0
